# problem=SEAS Benchmark BP1-QD
# code=Thrase
# modeler=B. A. Erickson
# date=2023/01/09
# element size=xx m
# location=on fault, z = 17.5 km
# Lz = 40 km
t slip slip_rate shear_stress state
0.0	0.0	-9.0	26.546122365133364	7.005149978319902
970.4476578886008	9.704264317882286e-7	-9.000019004697343	26.546122314136134	7.005178455794931
7689.100427487017	7.687762602335543e-6	-9.00015145834342	26.54611958080196	7.005375553502264
16116.609661937933	1.6110708970632242e-5	-9.000319188994613	26.546111787504074	7.005622636698402
26335.503242640367	2.6319688644199468e-5	-9.000524123709818	26.546097947699987	7.005922024705075
38726.78786352739	3.869246959030985e-5	-9.000774130685432	26.546076717550946	7.006284741654606
53753.29143330312	5.3686956111566405e-5	-9.001078792855033	26.546046319436385	7.00672413259967
71976.65273097712	7.185734968673921e-5	-9.00144976276421	26.54600441672404	7.007256323310055
94078.47335936496	9.387407394044563e-5	-9.00190120145558	26.545947950326223	7.007900783956581
120885.97976064275	0.00012054762342594703	-9.002450306836874	26.54587292598118	7.008680998486488
153403.18986742437	0.00015285705463343217	-9.003117948383482	26.545774137942395	7.009625256677016
192848.81360694394	0.0001919839439012849	-9.00392942714718	26.545644811743603	7.010767587288213
240702.20318511175	0.00023935253896544993	-9.004915377329546	26.545476146835473	7.012148845582623
298759.26421667164	0.00029667715592538016	-9.00611283068054	26.545256737970412	7.0138179748706095
369200.2839450181	0.00036601753626649036	-9.007566454592785	26.544971856956586	7.015833447744781
454672.37991083413	0.00044984307597712017	-9.009329972776076	26.544602582108368	7.018264892991935
558389.6669259999	0.0005511064635964193	-9.011467759485068	26.544124778135362	7.0211948962298365
684254.9624232565	0.000673326915223447	-9.01405657499836	26.543507956805165	7.024720943382024
837007.6292589662	0.0008206825134850223	-9.017187371800409	26.54271409505548	7.028957445567492
1.0224032223291756e6	0.0009981102731221104	-9.020967048365453	26.541696556933985	7.034037745515823
1.2474319708782018e6	0.0012114113821808793	-9.025519957659165	26.540399361987983	7.0401159566739056
1.5205838617371882e6	0.0014673566775120683	-9.030988871433973	26.53875716940057	7.047368400462766
1.8521713719585196e6	0.0017737868773948992	-9.03753502866611	26.536696475598163	7.0559943724189385
2.254721324438462e6	0.0021396984499347355	-9.045336759516115	26.534138660524512	7.066215842108508
2.743451323514543e6	0.0025753057850528387	-9.054586127354609	26.531005591081552	7.078275660890306
3.336848854019802e6	0.0030920695622647207	-9.065483002433226	26.527228475933875	7.092433799879205
4.057375364878844e6	0.0037026836159283734	-9.07822607115572	26.522760487264897	7.108961172598112
4.932322287232089e6	0.004421018055205092	-9.09300051126194	26.517593269486476	7.128130707275821
5.994851400722832e6	0.005262026066046006	-9.10996246690528	26.511776794748933	7.150205556981051
7.285260124812821e6	0.006241637028282645	-9.129221072127901	26.50544108304795	7.175424712065269
8.852520165756034e6	0.007376675067333598	-9.150819496139965	26.498817161048358	7.203986704483562
1.0756148625477983e7	0.008684859107622466	-9.17471726440516	26.49225342202036	7.236032562796296
1.3068482168071572e7	0.010184951318796476	-9.200776738229303	26.486222536667732	7.271629533331499
1.587744501572676e7	0.01189712542107996	-9.228756984350225	26.48131357982337	7.310757325459607
1.9289913386089977e7	0.013843609173090693	-9.25831790291124	26.478204546294116	7.353298388597872
2.3435809757126004e7	0.016049634669143612	-9.289036583897794	26.47761223634965	7.399033427591389
2.8473080864365093e7	0.01854468992463253	-9.320436030653171	26.48021996781413	7.447642629000506
