0.0 0.0 0.0 0.625 1.25 1.875 2.5 3.125 3.75 4.375 5.0 5.625 6.25 6.875 7.5 8.125 8.75 9.375 10.0 10.625 11.25 11.875 12.5 13.125 13.75 14.375 15.0 15.625 16.25 16.875 17.5 18.125 18.75 19.375 20.0 20.625 21.25 21.875 22.5 23.125 23.75 24.375 25.0 25.625 26.25 26.875 27.5 28.125 28.75 29.375 30.0 30.625 31.25 31.875 32.5 33.125 33.75 34.375 35.0 35.625 36.25 36.875 37.5 38.125 38.75 39.375 40.0 
0.0	-9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683.6919677221786	-9.0	6.625534001356443e-7	6.625534001456224e-7	6.6255340017588e-7	6.625534002269908e-7	6.625534002999318e-7	6.625534003962907e-7	6.625534005181317e-7	6.625534006683159e-7	6.625534008504839e-7	6.62553401069295e-7	6.625534013311676e-7	6.62553401644174e-7	6.625534020192541e-7	6.625534024711716e-7	6.625534030202546e-7	6.625534036953691e-7	6.625534045385252e-7	6.625534056135933e-7	6.625534070218851e-7	6.625534089338564e-7	6.625534116583345e-7	6.625534158065076e-7	6.62553422728342e-7	6.625534358536563e-7	6.625535615496136e-7	6.797779484028394e-7	6.829482966937972e-7	6.835524958025123e-7	6.836709018758872e-7	6.836919608722691e-7	6.836919623377584e-7	6.836919632955146e-7	6.83691963985128e-7	6.83691964504775e-7	6.836919649099865e-7	6.836919652344549e-7	6.83691965499845e-7	6.836919657206807e-7	6.836919659071541e-7	6.836919660665245e-7	6.836919662041555e-7	6.83691966324113e-7	6.836919664294803e-7	6.836919665226984e-7	6.836919666056658e-7	6.836919666799324e-7	6.836919667467421e-7	6.836919668071163e-7	6.836919668618979e-7	6.83691966911793e-7	6.836919669573976e-7	6.836919669992034e-7	6.836919670376527e-7	6.836919670730959e-7	6.8369196710586e-7	6.836919671362061e-7	6.836919671643839e-7	6.836919671906057e-7	6.836919672150328e-7	6.836919672378311e-7	6.836919672591807e-7	6.836919672791699e-7	6.836919672979121e-7	6.836919673155271e-7	6.836919673320852e-7
4137.530965516935	-9.0	3.4767609228070473e-6	3.4767609243928776e-6	3.4767609291820832e-6	3.476760937269792e-6	3.47676094882069e-6	3.4767609640764703e-6	3.476760983369932e-6	3.4767610071428826e-6	3.476761035974525e-6	3.476761070618659e-6	3.476761112059644e-6	3.4767611615915025e-6	3.4767612209361622e-6	3.4767612924216086e-6	3.476761379260242e-6	3.476761485997542e-6	3.4767616192659375e-6	3.476761789114965e-6	3.4767620114966957e-6	3.4767623132401155e-6	3.47676274285721e-6	3.476763396321848e-6	3.476764485313123e-6	3.4767665472533063e-6	3.4767861081768405e-6	3.99914698234618e-6	4.1104951936294e-6	4.132428241533173e-6	4.1367580159858885e-6	4.137529608314792e-6	4.137529901430258e-6	4.137530091667959e-6	4.13753022835107e-6	4.137530331198267e-6	4.137530411309791e-6	4.13753047540752e-6	4.137530527800966e-6	4.137530571381253e-6	4.13753060816121e-6	4.1375306395851995e-6	4.137530666716749e-6	4.137530690356587e-6	4.137530711118572e-6	4.137530729481673e-6	4.137530745824604e-6	4.137530760451072e-6	4.137530773607133e-6	4.1375307854945495e-6	4.137530796279902e-6	4.1375308061023876e-6	4.137530815078748e-6	4.1375308233079095e-6	4.137530830874086e-6	4.137530837849561e-6	4.137530844296518e-6	4.137530850268783e-6	4.137530855813418e-6	4.137530860971394e-6	4.137530865778671e-6	4.137530870267097e-6	4.137530874464706e-6	4.137530878396441e-6	4.137530882084571e-6	4.137530885548921e-6	4.13753088880818e-6
8413.63190849044	-9.0	6.0959193528595685e-6	6.0959193622448815e-6	6.095919390585987e-6	6.0959194384466345e-6	6.095919506798397e-6	6.095919597070081e-6	6.095919711225834e-6	6.095919851876342e-6	6.095920022439837e-6	6.095920227367225e-6	6.09592047246717e-6	6.095920765375341e-6	6.0959211162481335e-6	6.095921538812256e-6	6.0959220520011565e-6	6.095922682592298e-6	6.095923469636424e-6	6.095924472265205e-6	6.095925784268372e-6	6.095927563248833e-6	6.095930093883617e-6	6.095933938697558e-6	6.09594033678217e-6	6.095952430742273e-6	6.096065949320504e-6	7.864767564249425e-6	8.302847375101402e-6	8.392561079082799e-6	8.41042996780957e-6	8.413621772827558e-6	8.413623985626496e-6	8.413625410272987e-6	8.413626431384718e-6	8.413627198435666e-6	8.413627795197595e-6	8.413628272235917e-6	8.413628661890436e-6	8.41362898581808e-6	8.41362925907287e-6	8.413629492446263e-6	8.413629693876923e-6	8.413629869335334e-6	8.4136300233976e-6	8.413630159630493e-6	8.4136302808543e-6	8.413630389328571e-6	8.413630486884144e-6	8.413630575020694e-6	8.41363065497755e-6	8.413630727788154e-6	8.413630794320639e-6	8.413630855309627e-6	8.41363091138083e-6	8.413630963070424e-6	8.413631010840378e-6	8.413631055090808e-6	8.413631096170052e-6	8.413631134382585e-6	8.413631169995626e-6	8.413631203244734e-6	8.413631234338531e-6	8.413631263461814e-6	8.413631290779636e-6	8.413631316439456e-6	8.413631340586666e-6
13598.60261870523	-9.0	8.47536640018478e-6	8.475366427871614e-6	8.475366511478052e-6	8.47536665266382e-6	8.475366854289176e-6	8.47536712056079e-6	8.475367457260188e-6	8.475367872071863e-6	8.475368375053598e-6	8.475368979300882e-6	8.475369701898684e-6	8.475370565299299e-6	8.475371599356914e-6	8.475372844405184e-6	8.47537435605149e-6	8.475376212899603e-6	8.475378529512276e-6	8.475381479239908e-6	8.475385336807782e-6	8.475390563411998e-6	8.475397991154082e-6	8.47540926213087e-6	8.475427988283671e-6	8.475463318815872e-6	8.475791091555368e-6	1.2231953731868215e-5	1.3312343448616781e-5	1.3543659002978007e-5	1.3590224354518552e-5	1.3598564753167574e-5	1.3598573120364239e-5	1.3598578458665697e-5	1.3598582274591464e-5	1.359858513575253e-5	1.359858735872472e-5	1.3598589133918484e-5	1.3598590582789118e-5	1.3598591786505886e-5	1.359859280139991e-5	1.3598593667800408e-5	1.35985944153438e-5	1.3598595066299436e-5	1.3598595637723491e-5	1.3598596142900418e-5	1.3598596592329631e-5	1.3598596994418318e-5	1.3598597355976522e-5	1.3598597682579241e-5	1.3598597978833072e-5	1.3598598248577372e-5	1.359859849503674e-5	1.3598598720939466e-5	1.359859892860853e-5	1.3598599120034089e-5	1.3598599296930862e-5	1.3598599460783451e-5	1.3598599612883917e-5	1.3598599754361676e-5	1.3598599886208258e-5	1.3598600009297156e-5	1.3598600124401422e-5	1.359860023220713e-5	1.3598600333326046e-5	1.3598600428306085e-5	1.359860051771789e-5
19885.856060668964	-9.0	1.0636931335049936e-5	1.063693139511346e-5	1.0636931576486034e-5	1.0636931882760746e-5	1.0636932320129295e-5	1.0636932897697487e-5	1.063693362797792e-5	1.063693452759965e-5	1.0636935618322593e-5	1.0636936928472626e-5	1.0636938494994735e-5	1.0636940366424651e-5	1.0636942607275362e-5	1.0636945304668808e-5	1.0636948578658763e-5	1.0636952598851359e-5	1.063695761227961e-5	1.0636963992452169e-5	1.0636972330768924e-5	1.0636983618985749e-5	1.0636999644220848e-5	1.0637023928192012e-5	1.0637064205123133e-5	1.0637140037419128e-5	1.0637834596358002e-5	1.7119098564343946e-5	1.9281659875242387e-5	1.97686326817563e-5	1.9867912472026592e-5	1.988575164954412e-5	1.9885775033692745e-5	1.9885789801155056e-5	1.9885800325837175e-5	1.9885808200934274e-5	1.9885814310343795e-5	1.9885819183639593e-5	1.9885823157630366e-5	1.988582645690278e-5	1.9885829237043957e-5	1.988583160928619e-5	1.988583365527506e-5	1.9885835436299835e-5	1.9885836999264796e-5	1.9885838380675596e-5	1.9885839609366905e-5	1.988584070841503e-5	1.9885841696504256e-5	1.9885842588923377e-5	1.9885843398300655e-5	1.9885844135157726e-5	1.9885844808328992e-5	1.9885845425286645e-5	1.988584599239161e-5	1.9885846515091985e-5	1.988584699808075e-5	1.9885847445420794e-5	1.9885847860647112e-5	1.988584824684919e-5	1.988584860673875e-5	1.9885848942705e-5	1.988584925686179e-5	1.9885849551085625e-5	1.988584982704981e-5	1.9885850086255207e-5	1.9885850330371275e-5
27510.240410100425	-9.0	1.2600531521747937e-5	1.2600531631290937e-5	1.2600531962070835e-5	1.2600532520626099e-5	1.2600533318222612e-5	1.2600534371428042e-5	1.260053570300405e-5	1.2600537343196566e-5	1.2600539331574365e-5	1.2600541719633896e-5	1.2600544574520872e-5	1.2600547984416124e-5	1.2600552066481588e-5	1.2600556978867e-5	1.2600562939385844e-5	1.260057025556488e-5	1.2600579374999451e-5	1.2600590973877473e-5	1.2600606121796283e-5	1.260062661035201e-5	1.2600655663568028e-5	1.260069962484638e-5	1.2600772401456015e-5	1.2600909110304386e-5	1.2602143818874e-5	2.253376370344756e-5	2.6371844000363022e-5	2.7286548000847553e-5	2.747585337226371e-5	2.750999743336643e-5	2.7510052668106383e-5	2.751008715156333e-5	2.7510111647247663e-5	2.7510129934550186e-5	2.7510144098294385e-5	2.75101553822982e-5	2.7510164575111683e-5	2.7510172201257505e-5	2.7510178623409164e-5	2.751018410044645e-5	2.7510188822147184e-5	2.7510192930820624e-5	2.7510196535277113e-5	2.751019972013789e-5	2.7510202552197446e-5	2.7510205084880355e-5	2.751020736142053e-5	2.751020941717823e-5	2.751021128134877e-5	2.751021297824789e-5	2.7510214528285858e-5	2.7510215948719575e-5	2.7510217254236136e-5	2.7510218457411763e-5	2.7510219569076634e-5	2.7510220598605273e-5	2.751022155415249e-5	2.751022244284418e-5	2.7510223270933675e-5	2.7510224043930383e-5	2.7510224766707873e-5	2.7510225443593446e-5	2.7510226078446605e-5	2.7510226674735676e-5	2.7510227236619318e-5
36756.746126847385	-9.0	1.4384265214220226e-5	1.438426539296315e-5	1.4384265932693362e-5	1.4384266844054086e-5	1.4384268145382012e-5	1.4384269863641324e-5	1.438427203587052e-5	1.4384274711278234e-5	1.4384277954225716e-5	1.4384281848453266e-5	1.4384286503113995e-5	1.438429206150263e-5	1.4384298713926585e-5	1.4384306717143494e-5	1.4384316424572049e-5	1.4384328334866324e-5	1.4384343173240023e-5	1.4384362034291909e-5	1.4384386647620801e-5	1.4384419906702887e-5	1.4384467010758136e-5	1.4384538172170626e-5	1.4384655738969644e-5	1.4384876034472656e-5	1.4386835533049142e-5	2.8471173727956214e-5	3.476190800261938e-5	3.635885723201746e-5	3.669528668431032e-5	3.6756238195276605e-5	3.675635557643589e-5	3.6756427921881434e-5	3.675647912892547e-5	3.675651726252453e-5	3.6756546744195896e-5	3.6756570199801944e-5	3.67565892883271e-5	3.675660511034525e-5	3.675661842523562e-5	3.6756629774131836e-5	3.675663955317403e-5	3.675664805906948e-5	3.675665551846008e-5	3.67566621074537e-5	3.675666796495708e-5	3.675667320200042e-5	3.6756677908385086e-5	3.6756682157520126e-5	3.6756686009989156e-5	3.6756689516229396e-5	3.6756692718561995e-5	3.6756695652757084e-5	3.675669834924924e-5	3.675670083409186e-5	3.675670312971508e-5	3.6756705255529864e-5	3.675670722841833e-5	3.675670906312962e-5	3.675671077260447e-5	3.6756712368243155e-5	3.675671386012927e-5	3.6756715257217093e-5	3.675671656749744e-5	3.675671779816534e-5	3.675671895861488e-5
47971.23052153497	-9.0	1.6004577494657852e-5	1.6004577764642045e-5	1.6004578579870125e-5	1.6004579956376635e-5	1.6004581921784666e-5	1.60045845167097e-5	1.600458779693275e-5	1.6004591836548605e-5	1.6004596732444292e-5	1.6004602610642753e-5	1.600460963535518e-5	1.600461802206971e-5	1.6004628056841012e-5	1.6004640125401068e-5	1.600465475837034e-5	1.6004672703891185e-5	1.600469504911405e-5	1.600472343333072e-5	1.6004760443854623e-5	1.60048104031984e-5	1.600488106605492e-5	1.6004987636480758e-5	1.600516331902429e-5	1.6005491621497536e-5	1.6008363907154732e-5	3.491369641081534e-5	4.4647434521025994e-5	4.729654444342215e-5	4.786644533648078e-5	4.79702434920807e-5	4.797047575386434e-5	4.7970616861226145e-5	4.797071634854424e-5	4.797079023515052e-5	4.7970847245608194e-5	4.7970892535858965e-5	4.797092935122359e-5	4.797095983846034e-5	4.797098547543545e-5	4.797100731334461e-5	4.7971026120562594e-5	4.797104247187219e-5	4.797105680585556e-5	4.7971069462991415e-5	4.797108071162159e-5	4.797109076608535e-5	4.7971099799634545e-5	4.79711079538174e-5	4.797111534539492e-5	4.7971122071530325e-5	4.7971128213719656e-5	4.7971133840818953e-5	4.797113901139427e-5	4.797114377556568e-5	4.797114817647115e-5	4.7971152251433193e-5	4.7971156032904044e-5	4.797115954923023e-5	4.797116282527786e-5	4.797116588295104e-5	4.7971168741621884e-5	4.797117141849615e-5	4.797117392893907e-5	4.797117628681886e-5	4.797117851204483e-5
61573.45290052211	-9.0	1.7476412594135266e-5	1.747641297952131e-5	1.7476414143189564e-5	1.7476416107965338e-5	1.7476418913166898e-5	1.747642261659896e-5	1.747642729763617e-5	1.7476433061691315e-5	1.747644004656662e-5	1.747644843144932e-5	1.7476458449739702e-5	1.7476470407590024e-5	1.747648471120905e-5	1.747650190804022e-5	1.7476522750662093e-5	1.7476548299355544e-5	1.7476580093481277e-5	1.7476620451795254e-5	1.747667302953066e-5	1.7476743924483467e-5	1.7476844057615417e-5	1.7476994798817104e-5	1.7477242717327345e-5	1.74777046597423e-5	1.7481674649536348e-5	4.183132249886226e-5	5.623779556680918e-5	6.046801672879258e-5	6.140068853071213e-5	6.157163242999925e-5	6.157206937597502e-5	6.157233061969843e-5	6.157251402843681e-5	6.157264984026625e-5	6.157275440806625e-5	6.157283734518111e-5	6.157290467839373e-5	6.157296038205536e-5	6.157300718549046e-5	6.15730470262142e-5	6.157308131815971e-5	6.157311111757821e-5	6.157313722950372e-5	6.157316027827572e-5	6.157318075553263e-5	6.157319905367693e-5	6.157321548967878e-5	6.157323032235182e-5	6.15732437650749e-5	6.157325599532727e-5	6.157326716190679e-5	6.157327739048348e-5	6.157328678790884e-5	6.157329544559539e-5	6.15733034421977e-5	6.157331084574911e-5	6.157331771539027e-5	6.15733241027677e-5	6.157333005317847e-5	6.157333560651982e-5	6.157334079807353e-5	6.157334565918404e-5	6.157335021786614e-5	6.157335449948141e-5	6.157335854443977e-5
